-5988 430494539
-1484 605093131
3316 2135684785
-4810 871532642
4014 1186071467
-4654 1153438849
7048 1193517126
-224 1596901374
5424 913953449
5694 618040466
1338 144363551
-3464 489615725
314 1946583319
-2340 211171945
3154 1758221537
1046 1289658937
-7148 2054191782
-7868 1525638085
-6164 312374014
6154 2121670926
2958 546200751
-3750 1874973005
3750 1576462015
5458 135336940
-372 1926157577
-5192 1217960484
-5748 1442659673
-7586 2069921636
6686 2141459038
-4138 1057713273
1850 1823510456
-6880 1793429352
-2824 2094640627
7574 1625127859
-2018 1421270866
-1730 1757976472
7230 579457614
-4346 1559705844
-42 662372909
-2436 351367794
5672 300936540
-7448 364084315
422 1129420836
-3398 837871907
448 420132234
-5642 728109503
6080 2095473740
6410 1826377629
5436 1545638994
3678 154678062
-3580 755853327
5064 639414178
5878 1250636712
744 1343746919
-4762 1746679156
-2578 206572808
7388 1116959340
-5758 1643728258
-6948 857179424
1032 1222292752
7312 82218048
-3494 1373470697
-7724 176973811
1352 2072838857
1606 208902868
-5460 394555366
388 1992687803
-4914 152583486
-6268 1085605916
-3192 861366838
-5156 1043961468
-710 584933469
2318 1638596767
-3844 112333686
1082 415294595
-3128 1625604198
-6718 1137545042
6490 527720780
5704 1903955923
-24 889648008
-2422 533109259
-1254 930131336
-5176 170689269
-2358 1474154279
6366 431561578
2936 1941096607
-1912 1255977114
-3148 1488960204
-3538 459724505
3778 1095382774
-1804 788436678
6644 1372531740
3438 1425094569
1038 1093016924
5684 205844860
-6140 1146941984
-3766 1119384656
-5362 1117267530
-4154 1012304493
-3680 398885460
-3862 631975629
-3166 771905466
-6518 571044844
4042 487559325
-5304 1714675911
4194 1905788447
1878 8961773
1076 134127011
-7320 883605410
7866 468139535
-3464 1062325217
-4966 1828404386
-3554 1544671189
532 1324300148
64 1242126427
-4788 1853358102
4108 1915684024
-162 1614571148
2436 591161941
-3056 1370014567
-3596 1537588922
6730 513983142
5386 111672256
4304 833123386
3328 1875254086
5838 2084727933
7306 768860790
-6662 824321878
-7342 416353288
-3248 575540363
7428 1724323983
5630 1385098121
714 759194735
-4760 1831769576
1348 806832445
988 1508710877
-4566 35136212
4036 1743488412
-7068 523320523
-7704 1142086131
-2082 1730391069
-3172 1041186614
-7582 697495436
980 517816539
-6556 1866646867
1800 624844789
6400 1374771717
5818 788527910
4900 714644882
3672 1336839478
2650 1527114331
-2590 1718415043
-2918 573277076
-390 1709059008
3194 1743547955
2978 1347688558
6748 1782991904
7044 1678223584
-620 2106900013
946 1446852414
6460 1141913375
-5598 1122066783
-5116 1934156463
-2618 355684245
3390 235924880
-558 2022795021
6420 243106780
4830 1177806104
7708 760662573
2926 1912981453
5756 1443042953
-3278 1683182253
6416 1354577884
-3626 1411554899
-3506 1262478662
-674 992573830
774 635137218
-6778 626109830
-3938 1877751655
-3854 923127728
1066 526834148
6198 1729232096
1852 244681867
-2898 1586324781
-7122 1498936015
5168 1362071318
6636 317525298
-4156 1873046527
6360 2111692110
3554 838613780
6244 1848041441
-784 1483595510
6018 1798344572
-5324 757505042
1154 944015765
-6464 1494805464
-4178 331588220
-4180 93307190
4172 1836108462
7938 1581614526
-6346 883970907
-3612 1982056147
-7594 1693972117
-1952 726115737
1156 697253154
-4970 737384053
-2108 1248433477
7828 733505956
4798 35717605
-2008 280423330
2736 1024160117
1584 303099632
672 704299055
5640 1932018423
-264 2076038791
2598 1580484696
4096 14867846
-5614 2014022252
7924 975192571
4678 1219536893
3446 9900208
-6112 2070256670
3366 2030416859
5954 10144435
4926 2147289974
7526 898384184
4884 2065796556
-370 232231131
-76 1597890636
3808 1015535831
3554 1382915204
-6246 191488178
6096 1863594072
-2438 959139363
5986 650681121
-6788 216265069
2654 1988113552
4180 1918915011
5522 795317068
-1110 1789697577
-1216 72143561
4224 1819089835
232 1742081928
-6072 613068431
-6172 2068086869
520 571451045
4846 2077141138
-1558 553817825
-880 820966003
2372 337070906
6246 1544149794
7948 2132228451
-608 692374065
-374 1108342810
-1738 1685235611
1476 135330876
-1660 1291154851
1420 1747835639
-5742 1858258027
840 2078242044
2494 1842024681
-5122 934896023
-3660 1265148662
-4308 1417450083
-2674 854187386
-6024 1410278139
3060 160373315
5882 1635633227
-1244 1151199107
774 192954862
6136 1347049126
3472 298846591
-7346 135222799
-3542 1376473457
-6350 112619002
7704 1624858425
-636 1809441292
5596 1578842205
-3392 1900984646
-6724 865737321
-7236 455845979
-380 858541913
-1416 1523554752
-1020 1468966671
4418 943183878
-4938 1216221278
2710 1990207269
-264 633469683
4132 1414266450
6278 1971427244
2900 1169691344
-3962 1334045485
-6028 1861072819
80 1758755292
3630 1614212680
-6074 74778550
-2686 605540774
-7078 538794303
7050 1280011952
-6056 508882087
-7640 1522198857
6728 218461536
-3048 1092687585
-1564 1342868895
4770 714390710
980 1886355836
-3896 468130862
3344 568247391
-7938 1838321713
6066 1796293847
-2514 656527997
-7210 1227625754
1540 656909209
110 1243680648
-5682 1626697380
-2534 2012633341
1174 1330182450
-1546 218851416
-3230 935542446
-7380 634856771
2308 581049153
-6084 1386531559
26 1446646631
-2102 1230900046
1388 2134297983
4486 295051791
4662 603298992
3086 1905411102
-7602 1141613951
-7800 1049645712
-638 606687186
-1194 1622240270
3270 998406631
-632 64772373
2152 1255328347
2286 1436398583
-5004 1073358102
4986 738073865
-5834 482741795
3818 1510005778
256 701200505
-4866 1112898460
-1010 1180251463
-4176 417224048
3528 1872434013
3516 795209447
3100 234181514
4134 121023538
286 2111057752
-182 1019053572
4900 885425053
-6988 907796301
6306 983415000
4328 183820589
1586 1467360426
-3268 1935712922
2564 1351400286
7466 1325576778
-7800 1771953646
-6352 558549865
-7980 1062186935
6620 1828541561
-7106 1623725378
2194 381472944
-1038 2135361007
5028 658718284
4822 1708495021
-2834 684601917
-3258 1064901101
5010 2010583165
-4246 414765224
876 405855160
3016 552456524
7874 2849961
5040 1326749114
7650 1673830531
800 1915159136
-7116 1537820848
-6270 1156969892
3580 831216699
6500 1172336658
5962 2018149662
58 908965917
-142 1277774402
-1968 1423690435
-4166 211161247
7314 792202708
-7190 1457137519
-1540 200964695
-1044 1521585752
-4384 2021387304
1266 1769166209
5582 255337429
6814 1032980009
-1362 931313551
1412 409670922
-3586 1206648040
-6132 689514589
3910 835604865
-6022 1941997325
-700 960679260
-2156 1950267309
-4068 622691328
-5644 950057550
-7956 572425009
7304 203886183
-6672 1372092286
780 87907808
3426 985072150
7630 892253386
-4602 837600874
612 1872552259
-6176 1582261242
6398 2012379220
4914 234388541
1790 382194108
-402 1812567818
-4466 800466119
6994 1444898946
-666 1111431520
-92 2074683320
3402 316168971
-88 1140886444
1554 779238023
5184 1524964593
-1186 1894860645
-4366 825932066
-5492 111847082
3316 2034512454
-3400 531092116
-5308 1783635549
4446 1316485146
7434 1098263991
6526 1736495215
6576 1719991283
-1830 265519595
5906 2015760787
-6872 798999263
-838 985765342
2568 987638527
4570 1102245044
7044 578328103
-5784 207461129
6366 41403120
-4132 666917836
6468 215907281
3470 1485781458
-7150 1751789454
-4400 1501860042
-5962 832241089
7350 2041244106
-6636 574074982
-5514 1679449247
-3514 771201178
-2122 803827880
7406 880977225
-6156 346371578
-5348 1686766383
-6590 1996862
-4998 648322640
-2608 153181089
3838 971984433
-2910 249138698
-3526 2075524346
5476 1917091257
-4430 677882766
-574 1858042468
3492 1572889310
-7870 477548342
5676 1907739005
-7560 1955446542
-6840 1039965495
4940 2100537907
-7542 708167176
5534 159934083
-4370 623965817
-1660 73236087
4496 1952077717
5566 24756838
4826 2073373522
-7814 492916552
1278 1605216160
-1260 1855730386
3640 1593483437
-1842 1227228659
-2416 1467171300
7102 1994971374
2292 1189526022
-4738 938901376
2392 1903076752
-1086 1106699364
5838 1411950629
6900 1975509168
-6608 1502310234
-3992 949179462
-7786 1794630450
-7976 2031972747
-2080 1645571384
-1034 135501133
-1658 1926014563
-4420 297826316
4428 250437694
-3920 1605355361
-572 2093339673
2174 1190173264
1550 1495608545
1956 81008047
-952 1329324429
2426 1976620221
6028 1909299570
68 2112351122
4740 72928399
-7562 661325684
-438 1589576055
-2370 662587305
-2062 12072959
3240 466325536
5302 1105727661
-6210 1702474367
7368 320970335
-38 753032812
-2244 894552960
-6286 429170756
-4520 743074423
-1346 760544755
-3314 1036623362
454 2061336715
7520 574768799
-2502 680567894
2408 1372005565
-1604 1384968174
5044 156085171
3416 1646589175
1660 1775490956
-216 165912868
2578 1946743874
-4644 1765556521
2368 1752986537
-746 770206925
-5380 305550955
7356 853467655
4632 108680258
-6560 304242429
-5890 1342499470
-3358 700310261
2770 180481872
4866 1951099909
6082 1789088495
2868 1598379873
7602 504301679
1478 1366073444
-4194 535754770
-3370 997375088
-4686 1031389943
4024 489834969
1792 1150850043
5244 531631565
-3400 2110623343
-4016 1942979356
6326 1820684315
3934 1872660549
4370 433600754
1616 190249580
3198 978998595
2902 1492301401
544 1405438543
-1610 1786862176
-5378 1695037511
-4770 2082450970
7608 256851980
-3422 1915884702
4042 1768104912
-6766 519748674
1210 1135906611
762 889400121
-1448 811050349
-5960 662789814
-1798 143370182
6784 1319856701
-6450 494185196
-3094 458185401
7474 1375565649
-146 1693333402
7022 734317543
1444 1502063316
-4958 2053103012
-7264 251387896
548 1570496987
-6864 1257485232
7896 1086380950
2702 1368027225
6596 613978724
-5926 994598752
1808 736372783
-392 1879717681
3954 831646258
-1136 982698068
-7486 287983360
-360 982847769
1804 9364895
-1128 2013470424
-190 1607891805
5340 1588708532
-5716 888511240
4228 1589825091
376 698111818
-6668 1724839839
-2920 693702057
-2116 2069439446
-2324 738926747
-5046 513149168
2006 1992092910
6468 1630301261
-6760 2024395055
-5238 1154893523
7896 803092818
-7404 1948744206
1946 1138254969
-5824 1294406117
4414 2088679203
-884 1854174749
-1258 1547116226
-2124 1951397913
5266 2003485881
-4582 1523409472
-6044 1527543539
5276 18018334
-6402 1384922226
7188 1504745420
-4738 2113984976
-1412 1148109933
-3712 1533035593
-3022 1033095118
5824 191855931
-4830 403089473
-1032 916765145
1144 772358857
3442 1541311511
-5760 409732355
-4514 302143182
3650 1992242722
5438 1822216816
2110 1054355871
6784 1511097002
-4718 174005377
4656 923772936
-1384 99708825
1758 124002150
-118 833131793
-3842 1312821528
2528 448909565
6046 1346001837
840 398500745
3396 1797541541
-5804 2137143442
1442 593891276
5030 1781887793
-7116 1844679923
-7972 1328279836
2550 1100377656
2422 538407956
5182 676916872
1558 185991823
6040 1770920721
-772 1116777101
-2802 107861231
5328 1018361623
6132 639471437
4732 46209118
-5344 77611817
1820 241730402
6182 2017771426
-3614 940127535
7398 564894560
-558 775777327
-7572 1623208933
-5438 1541939158
-3690 1952302061
-2040 953561176
-1734 599570947
-3450 364514085
-7646 1488541292
-586 13811596
1454 652254426
1424 270058408
-3516 95889624
1616 1401369334
2096 387923354
2438 1681145101
-4176 314936941
5556 470606480
-4256 1623624061
-4728 2090788028
-3056 1592992969
-4890 856697958
-7466 819720183
84 752512445
-4348 456604102
78 141306906
-2948 826344753
2626 1838724769
-3250 923154122
-3092 888411776
2950 1286623674
-5546 116411740
-6772 731512007
-3564 1392222839
836 452080208
6436 1636094891
-5650 84909126
2400 2090153443
2614 1566521243
4476 1065407134
2686 1461506279
-3922 984500222
6764 1618079353
2684 1062601758
3650 1768351797
3064 1704827301
-358 225603113
6080 361568788
-1764 260773611
7252 1164767537
3634 941835197
-2444 610443346
-7358 998687979
-5722 1931373629
3144 1248295379
-5772 293367268
4016 2056011154
-1022 702685391
5714 1953608832
6294 1920356683
1958 1568817032
670 334485153
286 1151455728
3880 604051614
2674 302361919
-1702 2125083156
2228 274714281
-2296 123457788
-3484 1141155992
6830 1691127832
7442 756644882
6196 804285730
772 1114878940
-1762 44295596
244 1124774619
556 347997454
4 1294868966
-2788 193044498
-5912 1378536547
-7778 1711070382
-3072 418431613
3776 777611931
-4216 129229093
3434 1966548152
-5832 808417485
-7332 1512352806
4732 1347203785
-2226 82751105
6152 1676126007
5400 1235603199
-6046 2091698979
-6696 1199524980
590 118599611
-5048 1537925340
-7688 42181940
-7856 1030550973
3104 642698314
-2196 1153759445
6810 561748972
7894 2042312490
4910 335532634
3294 787745174
-7164 1576336535
-7444 1997335495
-2216 997542979
6088 1758395870
4616 521572049
2400 33358956
-684 55523030
588 2137307815
-6064 525312719
6276 558318521
-1938 681054393
3930 1939938438
-1274 537418265
6556 465486172
5796 1094465278
6688 408203669
4326 2123727623
7028 1628297057
-2096 1343510559
-5446 1915545261
-2786 2049646479
-7570 357770618
-4986 1372704862
-2432 55390828
-4840 1367969923
2696 918544964
-7370 178303666
7504 1144344031
-4142 398283384
4402 1588672828
1320 715577899
990 2016066825
3744 107448362
-7536 1665608826
5840 588605862
4874 1168557880
-6618 1235091006
-7008 448454551
-7564 1873923281
2756 210846151
-4890 1117554727
6228 995950223
-3218 1840390867
4504 2011580321
5202 1602640807
-5000 1583939263
6112 1302162348
-3124 862556929
-2582 801919023
-3790 713085982
1766 1814352544
-280 1881293576
7800 1260488709
-7046 1362272119
-7318 686109856
4538 2081337897
-6838 555025736
940 952039325
1906 922615075
7994 339123556
464 121421850
5634 548507289
-7608 1228101608
-7566 685711258
1258 1791746323
2476 1273061865
6434 1132957451
7582 213091470
-2978 1189136270
-824 1232890853
4248 1000998210
-5800 1531427059
7888 2096549571
5468 1803956898
-6008 1152118732
-7096 1249453230
1160 1918659622
-6966 549641130
3160 1061541087
-7228 881814562
-478 486665978
-6444 16935331
6854 1014264570
-2400 1865585939
2380 1805390389
-5716 1931163316
-6102 2117738243
-2550 67445246
328 1651089460
-3716 791001514
1086 1866998948
5484 1929265124
5840 1690931612
5208 489968854
2100 1566774992
6828 1310792812
-6064 1379176193
-7718 1525580748
2228 1557754942
-1924 301874305
3362 47192533
-4058 1874566631
6254 1400660697
-250 2084251292
-2984 1665930371
-5688 1559991052
3338 620740251
1052 876136942
428 1673195132
-4412 769177265
4948 590405562
-3850 998443795
3506 1260214569
1786 68055220
3724 1620223932
-4952 1886147544
-7072 455483496
5052 1684863592
-7616 1407758754
6468 612927053
2950 201916744
-3090 164167497
-6014 1367206982
-7124 986845208
4928 258926585
4942 1985404939
290 1688508899
2168 671430252
7638 1212905979
2940 1471725682
4522 1109414995
3152 205579078
-3020 676136455
-2664 1273559035
6416 1364590256
4172 862617036
-2004 1911920542
-6936 241680344
-252 2067088971
3102 2024562340
-188 837064375
-742 1027864053
-4750 551365067
4606 1179329445
6088 291296126
-1046 302433658
6240 1713961054
1470 818125963
3720 250971756
1992 179025421
-3980 1830687435
-3090 1034585361
654 2068426988
-4592 579284554
-7382 357307608
-1512 19080569
-38 171363227
-6760 1572461607
-7416 598755276
-1196 339515689
-1200 1107878880
2690 143278873
570 1149962081
1668 916970146
3672 905606183
-870 869012199
-4064 2137638021
3118 36450648
2720 1032379616
6402 1899130022
6444 1072098446
-2822 436575556
3342 817671562
2324 1966189964
-2328 465860917
4006 158994590
-408 800171350
-5078 100612434
2858 1263678297
5156 1203583618
-6340 2113578144
-368 610610800
1030 1828709728
2892 2014830228
3388 1262796648
1202 2103292917
-1110 1537203543
-6354 1430873117
6912 253938338
-1136 1623818293
6508 1407801436
1762 146055403
-5728 2085086344
-330 2010622567
-6018 1264250414
-2930 1223081822
-6184 991834704
1240 1186593776
1564 333270420
710 1386666477
-1868 672933309
-512 1783478512
2404 1734860569
-40 270044659
5810 168963765
5902 561114512
2398 1529192185
-4174 1637254337
-2242 953837749
-5492 520592223
1026 419632142
-3912 1300949422
-2310 1429883017
-902 2084527628
-5130 1393999905
4912 1211736855
2424 518702553
-566 2129586415
6944 1914599698
-1150 2094878379
-1078 2146010377
2482 1512845014
5824 1215679156
7402 847030145
-5490 355525308
4732 92637770
2896 963812763
-1620 39140646
262 1733646740
546 2009365567
-2010 1299895082
-2456 899612560
3266 1921350491
-1348 1924677107
-2922 1133862752
7672 1624546354
2958 233097430
-564 512624744
-6832 1992523420
5774 1470809841
2156 579793607
7218 975722527
4736 809551152
6344 1789818500
-3514 991047798
836 1375877239
-1540 577835543
4300 1962056864
4768 1009721477
-3358 2040168925
-7546 1463838510
7258 1128490059
7878 359655700
-2398 998228876
6940 853286042
-1866 405260549
7294 1885002677
6148 829202368
4360 248362599
-5562 942784424
-3210 2123237638
-3974 1382869626
3062 299184164
-2318 905291917
-4722 789209515
-5616 1305006219
752 167725174
1256 1802500316
1744 1927127431
3084 732076343
-4354 974800611
-6220 2066009471
7276 370836317
-7622 1259389819
5830 1219265409
-2814 1858609311
-1206 225868608
-1424 1748608930
1540 143954482
-5606 1833958411
-10 1304394390
-6040 1038728372
7124 1277493610
-5924 1999500435
-5218 1346990582
2256 1690067215
-914 1721430019
-5928 886627182
-3332 208837578
-6000 563981602
5972 53223946
-1472 475638736
1104 1369102553
32 804145324
-5934 583181214
170 298737381
7204 1482101066
-4496 1212211517
6052 2031210791
604 1669248418
3446 1648321431
7966 1405025267
-400 672941372
-6400 1167050488
-2102 142702153
-7824 162398288
4194 2006139353
2044 475018651
4512 714801040
-54 593331642
4504 1769784059
2044 1038074208
-5050 82051127
-3850 1716512503
3832 1167030379
2542 1196495993
320 302625608
3220 1890135962
5956 598206411
5600 1857345928
1124 493251241
-7572 936834661
-2110 510297590
2620 1579665202
-2744 543533636
-5610 375597233
-3910 917582218
6878 1270235521
-5314 1516473516
-7252 965411612
490 2077541647
7910 1203888406
-790 468461567
1436 1208250584
-48 1856243519
-6274 1807576540
-1778 790373430
7102 553918057
6036 2008780862
6514 378285999
5696 11612805
-1538 570664894
-1958 20071023
826 1928828365
-6926 532681141
656 2072564783
-1724 761180284
-4920 695422744
-4302 2075510259
-5348 148826179
4258 674302542
-2566 1986281241
-58 405846621
-704 617863342
7666 378815258
2680 671974682
124 1750032572
7148 1319623084
7186 936056340
7600 1159164484
-5042 1847724129
3234 1931476618
1526 65731510
7424 1691062614
-4464 235605392
-6418 1778028250
-136 1648807861
-4318 227100256
4960 2009541490
-806 174314666
-5804 1841112938
-5308 631301161
3720 2088928921
488 1066281806
3222 904408397
-2720 198755444
-6248 1162208259
-7880 1066069640
-466 462164126
-6792 1221697888
-4968 302053748
-3024 1607677449
3214 321584682
-4592 1858032440
-2956 532257654
-1792 424515622
5884 731152803
-6438 1669548803
4148 859257378
-2082 1550099687
-4454 666309601
6258 220831002
3716 1731603542
1282 908973978
36 1896549246
7730 744053535
6690 835430706
6670 2001980953
6774 2039025040
-4512 1340657910
6088 1597393201
3060 649685987
4710 673506665
6280 853660430
82 760098100
934 1148946168
7398 2005131597
-5664 1107441910
-1020 509194162
7774 1635535509
-482 1999604105
-5210 309379105
6322 436352731
816 1844566549
4242 1876406153
1620 751693166
-590 655430693
-1698 1507378061
-5288 1573130292
-2318 714217751
-6516 469831310
-166 1612152443
6514 1085457438
5406 1916730748
-802 441042943
5216 1852911359
-1204 1636888004
5628 980714561
-6534 178683223
2920 253651207
-5250 1715538271
-7258 1233921433
2630 259239875
7688 1552422672
-3670 807370686
1546 2018114908
-4012 1982320691
7402 1604681253
4960 2054894406
-7298 367462432
3398 631227312
-3718 641617099
7332 87696956
-684 46388752
354 152645471
7914 173985905
7482 1305384329
-1328 2091669057
-7596 2001723181
-7842 1249510720
-3564 1615764854
3958 1938812213
-4210 455442033
-4368 223412728
1578 622454521
-1684 711306490
-4338 663765300
-826 1374313499
4508 827771598
4498 1017842433
-5866 1720742208
672 701117161
-2226 452252026
5136 295783443
-886 2141910649
4322 968101776
7706 517952493
4680 913310101
-2950 7956509
-2344 1336247315
-1944 1727597987
-4394 1884092861
7276 1252993743
-2580 995341893
2678 384141312
-7352 913698760
-964 1057529014
7838 836042759
2076 112634841
-3600 1816272596
3680 529636714
-2554 1717253694
2412 1396321064
-7710 2020983732
3142 1619802974
-1206 2034688601
2624 1109817554
-4376 1443796951
7294 734736875
6388 148609340
4370 157355872
196 1076278057
1768 529640370
-6372 577182275
-1582 896663367
-1558 749337050
158 882861945
-1812 326405638
-1282 802187241
-4560 1535976932
-2870 1409653119
3766 1474423878
-1954 1046996048
-5642 587314671
1842 1062392375
18 753127459
490 1798232108
3028 287149482
1658 1594242681
-490 822664039
4796 1110302977
-5824 1769722479
1842 1891108183
-7770 2124864281
-452 148550189
3126 820318341
-1388 789055799
-2862 1930190330
-310 917995750
2702 1470301119
246 1105945362
-6142 1052652721
3640 1905350444
-3598 937082650
2952 56650309
-2624 1695531875
-5432 1184264129
-2592 1012634558
-6676 1266415173
6380 1473700438
2720 355889106
6258 825685019
-6192 293793699
7398 833513102
2894 978413051
-2856 1044693923
4822 232275502
-2716 693568585
-4112 1289665196
-1534 1342251773
-994 1242914274
-2 365785141
5506 60587056
-606 1207583417
-3546 220951240
-7590 594483940
-7310 680335335
-6086 1721785250
-5936 2028560657
5404 38434833
-3882 564145275
-6492 796364823
1550 1032991750
2812 786563073
2592 973100993
5688 1521488801
-766 871631196
-4120 348226372
-3498 1118209990
-4426 111736831
-5542 2089609993
1540 1916001575
3356 2126389728
6350 1596590711
-2528 1898117878
-4916 719473148
-992 570670650
3938 1111200280
4796 858287729
-1298 1778835695
1440 1879094549
-6308 1899920338
-3810 892631139
6120 1535460347
-5744 1656472848
2354 1202518710
6382 205934300
1270 73577222
-7244 313856163
7864 44823467
-3218 1157709827
-6774 379269896
950 132650936
4350 1184559226
-2674 1240749879
6544 674843736
-6444 1968752119
-7152 1575602875
-782 527943486
-856 577257090
1368 463293102
7596 1635531877
-1200 603328786
2194 854067780
-6106 1231793382
-1510 981675339
-880 1663187860
-5532 1970400036
5588 703931762
-774 639293810
-4722 1823386886
-4912 769558771
6710 1741417969
3992 211071317
3610 1161257569
-7190 158810491
5340 420620556
4732 146294423
2680 1355967816
-3598 1941134288
3098 1899253448
3956 682297110
3316 2136271213
2992 1063312805
6650 1512689110
5226 489917317
-7308 869260510
172 685764055
-2342 1457154083
-1260 585072636
-7994 1685163777
-1750 2095478674
-7338 390741844
-5106 982250025
3316 1094651650
1326 39503560
2896 1551226642
-6664 113895459
4410 1227014166
-7476 85249883
-748 732331228
6398 1780811974
7472 1834643286
758 2064786566
-4560 1215927750
7104 1615241724
7754 1246258678
1496 711908562
-6960 1657526196
5170 1236226532
4392 322575601
